Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
KEGG_PATHWAY,hsa04080:Neuroactive ligand-receptor interaction,11,4.932735426008969,0.011485956175147902,"2900, 2558, 7200, 2556, 147, 6750, 2564, 5026, 4852, 5733, 4986",99,362,8142,2.4990791896869244,0.9221589901270495,0.15737776728873115,14.88323681599313
KEGG_PATHWAY,hsa05033:Nicotine addiction,4,1.7937219730941705,0.012105982099133165,"2558, 2556, 2564, 246213",99,40,8142,8.224242424242425,0.9322376295709015,0.15737776728873115,14.88323681599313
KEGG_PATHWAY,hsa04728:Dopaminergic synapse,6,2.690582959641256,0.02124268558265523,"54331, 2786, 2775, 59345, 2783, 5579",99,132,8142,3.738292011019284,0.9913068022282815,0.2598992106381256,24.57870363048337
KEGG_PATHWAY,hsa04270:Vascular smooth muscle contraction,6,2.690582959641256,0.022505187995315715,"4628, 147, 5321, 5579, 5604, 3779",99,134,8142,3.6824966078697425,0.9934642429638185,0.2598992106381256,24.57870363048337
KEGG_PATHWAY,hsa05034:Alcoholism,7,3.1390134529147984,0.024988893750528762,"54331, 2786, 2775, 59345, 2783, 4852, 5604",99,187,8142,3.07859342083941,0.9962751107618558,0.2598992106381256,24.57870363048337
KEGG_PATHWAY,hsa04020:Calcium signaling pathway,8,3.587443946188341,0.02533634145950449,"3082, 147, 6786, 5026, 844, 5733, 5579, 80228",99,240,8142,2.7414141414141415,0.9965572548416164,0.2598992106381256,24.57870363048337
KEGG_PATHWAY,hsa04371:Apelin signaling pathway,6,2.690582959641256,0.025872319611035127,"5294, 54331, 2786, 59345, 2783, 5604",99,139,8142,3.5500327011118378,0.9969513299942122,0.2598992106381256,24.57870363048337
KEGG_PATHWAY,hsa04510:Focal adhesion,7,3.1390134529147984,0.0339438470001764,"3082, 1278, 8516, 7060, 5579, 5604, 103910",99,201,8142,2.8641640283431324,0.9995152431195765,0.32615609508865145,30.84462618711682
KEGG_PATHWAY,hsa04064:NF-kappa B signaling pathway,5,2.242152466367713,0.03640707063878376,"29760, 2920, 7535, 5579, 23643",99,104,8142,3.9539627039627034,0.9997242683550456,0.33524844213213384,31.704490681274194
KEGG_PATHWAY,hsa04611:Platelet activation,5,2.242152466367713,0.06212413630889784,"5294, 5321, 1278, 6786, 103910",99,124,8142,3.316226783968719,0.9999993015675201,0.549177364970657,51.935777954238596
KEGG_PATHWAY,hsa05340:Primary immunodeficiency,3,1.345291479820628,0.07623058477278756,"29760, 326, 7535",99,38,8142,6.492822966507177,0.9999999754782753,0.6479599705686943,61.27766237504846
KEGG_PATHWAY,hsa05132:Salmonella infection,7,3.1390134529147984,0.07926126616732596,"5294, 203068, 27128, 6281, 23643, 5604, 103910",99,249,8142,2.312036022879396,0.9999999881382876,0.6487681415918162,61.35409121841157
KEGG_PATHWAY,hsa04742:Taste transduction,4,1.7937219730941705,0.08477101599431075,"2558, 2556, 10021, 40",99,86,8142,3.8252290345313607,0.9999999968516856,0.6690855190979528,63.275508367181956
