Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_CC_ALL,GO:0044459~plasma membrane part,62,27.802690582959600,5.42439063208429E-07,"349667, 6792, 6511, 5026, 2350, 23643, 2900, 2786, 57664, 2783, 1012, 23286, 5733, 6503, 7056, 81839, 254263, 6281, 94233, 84628, 146395, 27253, 2558, 2556, 3248, 567, 27255, 844, 10021, 967, 10100, 80274, 51338, 7223, 6332, 112464, 1043, 26059, 6092, 8470, 54331, 59345, 2564, 5797, 7535, 84189, 4986, 3779, 8685, 5175, 26509, 7991, 9332, 6786, 147, 301, 2775, 1004, 8516, 11178, 40, 123904",214,3099,20163,1.885000588070320,2.91789716262092E-04,7.29580540015337E-05,0.006441463875600100
GOTERM_BP_ALL,GO:0050896~response to stimulus,130,58.29596412556050,7.21636314427132E-07,"3082, 25903, 7200, 8534, 6750, 9500, 5026, 27128, 203068, 51760, 2786, 2783, 23286, 6622, 6503, 6482, 404672, 7056, 6002, 5950, 166614, 81839, 7291, 254263, 94233, 54360, 2558, 2556, 3248, 27255, 10021, 8935, 4852, 6014, 5321, 2331, 7060, 6092, 23787, 64859, 29760, 654, 2564, 5797, 4986, 84189, 10633, 3779, 124925, 5294, 131034, 8685, 5175, 6660, 340061, 6786, 220001, 58189, 339479, 92196, 57414, 301, 389, 147, 1004, 84058, 40, 4239, 5604, 349667, 148281, 48, 92304, 23089, 26996, 58475, 2350, 23643, 2900, 4929, 57664, 55885, 1012, 318, 5733, 5579, 120425, 54836, 7138, 135138, 6281, 284, 146395, 255426, 1545, 64919, 567, 326, 844, 4016, 5502, 967, 10100, 80274, 8739, 132671, 6332, 112464, 8470, 54331, 2920, 1675, 282974, 59345, 1278, 7535, 7538, 56999, 9332, 26509, 5650, 9577, 7038, 220441, 2775, 8516, 84253, 1608, 10842, 10446",196,9359,19157,1.3576422127778300,0.0027751645414708600,3.47287476318057E-04,0.03434988856673150
GOTERM_CC_ALL,GO:0071944~cell periphery,99,44.39461883408070,7.27088460008735E-07,"7200, 9500, 6511, 5026, 27128, 23167, 118429, 51760, 2786, 2783, 23286, 3872, 6622, 6503, 115827, 7056, 6002, 81839, 254263, 94233, 27253, 2558, 2556, 3248, 80115, 27255, 10021, 8935, 6014, 7223, 6092, 4628, 29760, 2564, 5797, 4986, 84189, 10633, 3779, 124925, 5294, 131034, 8685, 5175, 7991, 340061, 6786, 301, 389, 147, 1004, 11178, 40, 5604, 349667, 148281, 6792, 26996, 58475, 2350, 23643, 2900, 57664, 1012, 5733, 5579, 120425, 64073, 6281, 84628, 284, 146395, 255426, 567, 844, 967, 10100, 80274, 51338, 10863, 6332, 112464, 9721, 1043, 26059, 8470, 54331, 59345, 27145, 1397, 7535, 9332, 26509, 81544, 2775, 8516, 1608, 123904, 103910",214,6083,20163,1.5334116374575400,3.91097235216464E-04,7.82347182969399E-05,0.006907340370082980
GOTERM_BP_ALL,GO:0048856~anatomical structure development,94,42.152466367713000,9.36202477524956E-07,"3082, 349667, 6792, 92304, 48, 4892, 9500, 5026, 4135, 203068, 84885, 51760, 4929, 57664, 1012, 3872, 8407, 6622, 5579, 57626, 6482, 7138, 5950, 166614, 135138, 81839, 7291, 7092, 6281, 94233, 84628, 54360, 284, 27253, 2558, 1545, 64919, 3248, 567, 326, 27255, 844, 10021, 4016, 4852, 10100, 80274, 6014, 7223, 9721, 7060, 6092, 23787, 8470, 4628, 1316, 4826, 29760, 654, 59345, 1278, 1397, 5797, 7535, 7538, 84189, 56999, 6604, 11127, 124925, 5294, 5175, 6660, 26509, 5650, 6786, 7038, 246213, 5090, 339479, 81544, 389, 301, 2775, 1004, 8516, 1608, 11178, 55118, 40, 123904, 5604, 103910, 10842",196,5972,19157,1.5384361715215200,0.003598826075259190,4.00486615385676E-04,0.0396117670490559
GOTERM_CC_ALL,GO:0045202~synapse,36,16.143497757847500,1.92432881041322E-06,"148281, 6792, 6014, 6750, 6511, 5026, 26059, 8470, 2900, 2564, 1012, 6622, 5579, 6503, 4986, 3779, 11127, 124925, 115827, 132204, 6002, 246213, 23034, 254263, 84628, 146395, 27253, 2558, 2556, 301, 27255, 8516, 4852, 51138, 11178, 40",214,1410,20163,2.4056074766355100,0.0010347541684291300,1.69334728861963E-04,0.014950556916251400
GOTERM_CC_ALL,GO:0042995~cell projection,51,22.869955156950700,2.20323996660546E-06,"349667, 6792, 4135, 1012, 23286, 6622, 5579, 134121, 6503, 57626, 5935, 158798, 131375, 6002, 135138, 254263, 80228, 94233, 84628, 284, 2558, 64919, 2556, 27255, 4852, 219621, 6014, 6332, 1043, 26059, 6092, 8470, 4628, 2564, 5797, 4986, 11127, 124925, 132204, 6786, 246213, 23034, 339479, 81544, 389, 301, 2775, 8516, 11178, 40, 123904",214,2426,20163,1.9807093712198800,0.0011846421646314300,1.69334728861963E-04,0.014950556916251400
GOTERM_BP_ALL,GO:0044707~single-multicellular organism process,98,43.946188340807200,3.25300029393364E-06,"3082, 7200, 6750, 9500, 5026, 51760, 23286, 3872, 6622, 57626, 6482, 7056, 5950, 166614, 81839, 7291, 94233, 54360, 27253, 2558, 3248, 27255, 10021, 4852, 6014, 7223, 5321, 7060, 6092, 23787, 29760, 654, 5797, 4986, 84189, 124925, 5294, 8685, 5175, 6660, 340061, 6786, 246213, 339479, 301, 147, 1004, 55118, 11178, 40, 4239, 5604, 349667, 6792, 48, 4892, 4135, 23643, 4929, 84885, 57664, 1012, 5733, 5579, 7138, 7092, 84628, 284, 1545, 64919, 567, 326, 844, 4016, 10100, 80274, 6332, 112464, 9721, 8470, 1316, 4826, 59345, 1278, 1397, 7535, 7538, 56999, 6604, 7038, 5090, 81544, 2775, 8516, 1608, 123904, 10842, 10204",196,6492,19157,1.4754313000616100,0.012449184214523500,0.001252405113164450,0.12387425119299300
GOTERM_CC_ALL,GO:0044297~cell body,22,9.865470852017940,4.27570570023986E-06,"349667, 6014, 6750, 135138, 246213, 94233, 339479, 8470, 2558, 203068, 2775, 59345, 2783, 8516, 4852, 6622, 11178, 4986, 40, 57626, 11127, 124925",214,637,20163,3.25405302307839,0.0022976908424796600,2.57689018475104E-04,0.022751353861649500
GOTERM_CC_ALL,GO:0005886~plasma membrane,95,42.600896860986500,4.31078283694412E-06,"349667, 7200, 148281, 6792, 9500, 6511, 5026, 26996, 27128, 118429, 23167, 58475, 2350, 23643, 2900, 51760, 2786, 57664, 2783, 1012, 23286, 6622, 5579, 5733, 6503, 120425, 64073, 115827, 7056, 6002, 81839, 254263, 6281, 94233, 84628, 284, 146395, 255426, 27253, 2558, 2556, 3248, 567, 80115, 27255, 844, 10021, 8935, 967, 10100, 80274, 51338, 10863, 6014, 7223, 6332, 112464, 9721, 1043, 26059, 6092, 8470, 54331, 29760, 59345, 2564, 27145, 5797, 7535, 84189, 4986, 10633, 3779, 124925, 5294, 131034, 8685, 5175, 26509, 7991, 9332, 6786, 340061, 81544, 389, 147, 301, 2775, 1004, 8516, 1608, 11178, 40, 123904, 5604",214,5964,20163,1.500815641512630,0.0023165188842964000,2.57689018475104E-04,0.022751353861649500
GOTERM_BP_ALL,GO:0048731~system development,80,35.874439461883400,7.14308872220695E-06,"3082, 349667, 6792, 4892, 9500, 5026, 4135, 84885, 51760, 4929, 57664, 1012, 3872, 6622, 5579, 57626, 6482, 5950, 166614, 81839, 7291, 7092, 94233, 84628, 54360, 284, 27253, 2558, 1545, 64919, 3248, 567, 326, 27255, 844, 10021, 4016, 4852, 10100, 80274, 6014, 7223, 9721, 7060, 6092, 23787, 8470, 1316, 4826, 29760, 654, 59345, 1278, 1397, 5797, 7535, 7538, 84189, 56999, 6604, 124925, 5294, 5175, 6660, 6786, 7038, 246213, 5090, 339479, 81544, 301, 2775, 8516, 1608, 11178, 55118, 40, 123904, 5604, 10842",196,4997,19157,1.56477560005391,0.02713322972221180,0.0025000810527724300,0.24728074412876400
GOTERM_BP_ALL,GO:0022008~neurogenesis,38,17.040358744394600,7.9312393359078E-06,"3082, 349667, 6792, 6014, 7223, 4135, 9721, 6092, 23787, 4826, 4929, 51760, 654, 5797, 84189, 57626, 6604, 124925, 6660, 166614, 5090, 7291, 339479, 84628, 81544, 2558, 64919, 2775, 301, 567, 27255, 4852, 1608, 55118, 11178, 10100, 123904, 5604",196,1704,19157,2.1796433362077200,0.030081589400234800,0.002544605953603750,0.25168466159280800
GOTERM_BP_ALL,GO:0007399~nervous system development,49,21.973094170403600,9.17154783424597E-06,"3082, 349667, 6792, 5026, 4135, 84885, 51760, 4929, 6622, 57626, 166614, 7291, 84628, 27253, 2558, 1545, 64919, 567, 27255, 4852, 10100, 6014, 7223, 9721, 6092, 23787, 4826, 654, 59345, 5797, 84189, 6604, 124925, 6660, 7038, 246213, 5090, 339479, 81544, 301, 2775, 8516, 1608, 11178, 55118, 40, 123904, 5604, 10842",196,2512,19157,1.906548566878980,0.03470332791500850,0.0027161891662959200,0.2686558011754510
GOTERM_CC_ALL,GO:0044456~synapse part,28,12.556053811659200,9.51752758811915E-06,"148281, 6792, 6511, 5026, 26059, 2900, 2564, 6622, 5579, 6503, 4986, 124925, 115827, 132204, 246213, 254263, 84628, 146395, 27253, 2558, 2556, 301, 27255, 8516, 4852, 51138, 11178, 40",214,1014,20163,2.601725377426310,0.005107367030803280,4.7144671742271E-04,0.04162401315535080
GOTERM_CC_ALL,GO:0019898~extrinsic component of membrane,15,6.726457399103140,9.63924515176546E-06,"5294, 148281, 6281, 54331, 2786, 1004, 301, 2775, 59345, 57664, 1012, 2783, 7535, 6503, 80274",214,324,20163,4.362019730010380,0.005172515119847290,4.7144671742271E-04,0.04162401315535080
GOTERM_BP_ALL,GO:0048699~generation of neurons,36,16.143497757847500,1.13569946580048E-05,"3082, 349667, 6792, 6014, 4135, 9721, 6092, 23787, 4826, 4929, 51760, 654, 5797, 84189, 57626, 6604, 124925, 6660, 166614, 5090, 7291, 339479, 84628, 81544, 2558, 64919, 2775, 567, 27255, 4852, 1608, 55118, 11178, 10100, 123904, 5604",196,1593,19157,2.208808947307740,0.04279340662634930,0.0030853236478029100,0.3051665571645060
GOTERM_BP_ALL,GO:0048666~neuron development,29,13.004484304932700,1.26123543863685E-05,"3082, 349667, 6792, 6014, 4135, 9721, 6092, 23787, 4929, 51760, 5797, 84189, 57626, 124925, 166614, 5090, 84628, 2558, 64919, 2775, 567, 27255, 4852, 1608, 55118, 11178, 10100, 123904, 5604",196,1136,19157,2.4951180296062100,0.047409804509847,0.0030853236478029100,0.3051665571645060
GOTERM_BP_ALL,GO:0048869~cellular developmental process,73,32.73542600896860,1.33535333242906E-05,"3082, 349667, 6792, 92304, 4892, 4135, 23089, 122402, 203068, 51760, 4929, 55885, 3872, 8407, 6503, 57626, 6482, 7138, 166614, 135138, 7291, 7092, 6281, 84628, 54360, 284, 2558, 64919, 567, 326, 27255, 844, 4852, 967, 10100, 80274, 6014, 7223, 9721, 6092, 23787, 8470, 4628, 1316, 4826, 29760, 654, 5797, 7535, 7538, 84189, 56999, 6604, 11127, 124925, 5175, 6660, 26509, 5090, 339479, 92196, 81544, 389, 301, 2775, 1004, 8516, 1608, 11178, 55118, 123904, 5604, 103910",196,4477,19157,1.593702278767210,0.05012492229256110,0.0030853236478029100,0.3051665571645060
GOTERM_BP_ALL,GO:0030534~adult behavior,10,4.484304932735430,1.43563728309806E-05,"27253, 7200, 4929, 4852, 6622, 5090, 4986, 84189, 57626, 124925",196,141,19157,6.931900419742370,0.05378625430784200,0.0030853236478029100,0.3051665571645060
GOTERM_BP_ALL,GO:0099536~synaptic signaling,22,9.865470852017940,1.44248897819357E-05,"148281, 6014, 6750, 6511, 5026, 246213, 26059, 254263, 2900, 27253, 2558, 2556, 84885, 2564, 4852, 6622, 5579, 11178, 4986, 40, 3779, 124925",196,718,19157,2.9948126883065200,0.05403589176727310,0.0030853236478029100,0.3051665571645060
GOTERM_BP_ALL,GO:0030182~neuron differentiation,33,14.798206278026900,1.62136511484852E-05,"3082, 349667, 6792, 6014, 4135, 9721, 6092, 23787, 4826, 4929, 51760, 654, 5797, 84189, 57626, 124925, 166614, 5090, 339479, 84628, 81544, 2558, 64919, 2775, 567, 27255, 4852, 1608, 55118, 11178, 10100, 123904, 5604",196,1415,19157,2.27944400374991,0.060529891248155600,0.003285397732719370,0.3249557030180610
GOTERM_BP_ALL,GO:0051716~cellular response to stimulus,108,48.4304932735426,1.72819102470436E-05,"3082, 25903, 7200, 6750, 9500, 5026, 27128, 51760, 2786, 2783, 23286, 6622, 6503, 404672, 6002, 166614, 81839, 7291, 254263, 94233, 54360, 2558, 2556, 3248, 27255, 10021, 8935, 4852, 6014, 5321, 2331, 7060, 6092, 64859, 29760, 654, 2564, 5797, 4986, 10633, 3779, 124925, 5294, 131034, 8685, 5175, 6660, 340061, 339479, 92196, 57414, 301, 389, 147, 1004, 84058, 40, 4239, 5604, 349667, 148281, 92304, 23089, 26996, 58475, 2350, 23643, 2900, 4929, 57664, 55885, 1012, 318, 5733, 5579, 120425, 54836, 135138, 284, 146395, 255426, 1545, 567, 844, 5502, 967, 80274, 8739, 132671, 112464, 8470, 54331, 2920, 1675, 282974, 59345, 1278, 7535, 7538, 9577, 7038, 220441, 2775, 8516, 84253, 1608, 10842, 10446",196,7661,19157,1.3778746846604500,0.06438687079621340,0.003326767722555890,0.3290475711037100
GOTERM_BP_ALL,GO:0050794~regulation of cellular process,149,66.81614349775790,2.05796621583922E-05,"3082, 25903, 7200, 6750, 9500, 5026, 27128, 122402, 203068, 51760, 2786, 2783, 23286, 3872, 6622, 6503, 5935, 115827, 6482, 404672, 7056, 6002, 5950, 166614, 81839, 7291, 254263, 94233, 54360, 27253, 2558, 2556, 3248, 80115, 27255, 10021, 8935, 4852, 6014, 5321, 2331, 7060, 6092, 2172, 23787, 64859, 4628, 29760, 654, 2564, 5797, 4986, 84189, 10633, 3779, 124925, 5294, 8685, 5175, 6660, 340061, 6786, 23034, 58189, 339479, 92196, 57414, 301, 389, 147, 1004, 84058, 11178, 40, 152485, 5604, 349667, 148281, 6792, 48, 92304, 4135, 23089, 26996, 58475, 2350, 23643, 2900, 3957, 4929, 84885, 57664, 55885, 1012, 5733, 5579, 120425, 135138, 6281, 84628, 163782, 284, 146395, 165, 255426, 1545, 64919, 57713, 2632, 51451, 567, 326, 844, 5502, 967, 80274, 8739, 9168, 112464, 26059, 8470, 1316, 4826, 54331, 2920, 1675, 282974, 59345, 1278, 1397, 7535, 7538, 56999, 6604, 11127, 9577, 7038, 220441, 5090, 5092, 81544, 2775, 8516, 84253, 1608, 5768, 103910, 10842, 10446",196,11852,19157,1.2287571373470100,0.07619391536214800,0.0037729380623719000,0.3731778738055120
GOTERM_BP_ALL,GO:0051239~regulation of multicellular organismal process,58,26.00896860986550,2.27622609743121E-05,"3082, 349667, 6792, 9500, 4135, 23643, 51760, 4929, 57664, 23286, 3872, 6622, 5579, 5733, 7056, 7138, 5950, 81839, 7291, 84628, 284, 1545, 64919, 567, 326, 844, 10021, 4852, 6014, 5321, 7060, 6092, 654, 5797, 7535, 7538, 84189, 4986, 56999, 6604, 124925, 5294, 6660, 6786, 340061, 7038, 5090, 339479, 81544, 147, 301, 2775, 1608, 11178, 4239, 40, 5604, 10204",196,3304,19157,1.715771235855120,0.08392630516567630,0.0039833956705046200,0.3939940445008210
GOTERM_BP_ALL,GO:0098916~anterograde trans-synaptic signaling,21,9.417040358744390,2.87759315388075E-05,"6014, 6750, 6511, 5026, 246213, 26059, 254263, 2900, 27253, 2558, 2556, 84885, 2564, 4852, 6622, 5579, 11178, 4986, 40, 3779, 124925",196,694,19157,2.9575442568958400,0.10489809495646200,0.004616139017683700,0.45657811374907900
GOTERM_BP_ALL,GO:0007268~chemical synaptic transmission,21,9.417040358744390,2.87759315388075E-05,"6014, 6750, 6511, 5026, 246213, 26059, 254263, 2900, 27253, 2558, 2556, 84885, 2564, 4852, 6622, 5579, 11178, 4986, 40, 3779, 124925",196,694,19157,2.9575442568958400,0.10489809495646200,0.004616139017683700,0.45657811374907900
GOTERM_BP_ALL,GO:0007275~multicellular organism development,82,36.771300448430500,3.30158142153403E-05,"3082, 349667, 6792, 48, 4892, 9500, 5026, 4135, 84885, 51760, 4929, 57664, 1012, 3872, 6622, 5579, 57626, 6482, 5950, 166614, 81839, 7291, 7092, 94233, 84628, 54360, 284, 27253, 2558, 1545, 64919, 3248, 567, 326, 27255, 844, 10021, 4016, 4852, 10100, 80274, 6014, 7223, 9721, 7060, 6092, 23787, 8470, 1316, 4826, 29760, 654, 59345, 1278, 1397, 5797, 7535, 7538, 84189, 56999, 6604, 124925, 5294, 5175, 6660, 6786, 7038, 246213, 5090, 339479, 81544, 301, 2775, 1004, 8516, 1608, 11178, 55118, 40, 123904, 5604, 10842",196,5374,19157,1.49137760798402,0.1193949046651610,0.005027014984364200,0.4972174820898410
GOTERM_BP_ALL,GO:0099537~trans-synaptic signaling,21,9.417040358744390,3.44973025485513E-05,"6014, 6750, 6511, 5026, 246213, 26059, 254263, 2900, 27253, 2558, 2556, 84885, 2564, 4852, 6622, 5579, 11178, 4986, 40, 3779, 124925",196,703,19157,2.9196809591546400,0.1244048072950580,0.005027014984364200,0.4972174820898410
GOTERM_BP_ALL,GO:0007165~signal transduction,90,40.35874439461880,3.52543907994372E-05,"3082, 25903, 349667, 7200, 92304, 6750, 9500, 5026, 23089, 26996, 27128, 58475, 23643, 2900, 4929, 2786, 57664, 55885, 2783, 1012, 23286, 6622, 5579, 5733, 6503, 6002, 166614, 81839, 7291, 254263, 94233, 54360, 284, 146395, 255426, 2558, 1545, 2556, 3248, 27255, 844, 8935, 4852, 967, 5502, 80274, 8739, 6014, 112464, 2331, 7060, 6092, 8470, 54331, 29760, 2920, 1675, 654, 59345, 282974, 1278, 2564, 5797, 7535, 7538, 4986, 10633, 124925, 5294, 8685, 5175, 340061, 9577, 7038, 220441, 92196, 57414, 389, 147, 301, 2775, 1004, 8516, 84253, 1608, 84058, 40, 5604, 10446, 10842",196,6098,19157,1.4425355251972900,0.12695401703440000,0.005027014984364200,0.4972174820898410
